user_id,median_session_gap_hours,session_gap_std_hours,peak_velocity_events_per_2h,cancellation_ratio,completed_kyc,made_deposit,made_transaction,completed_credit,has_activity_spike,event_type_diversity
3865,8.0,0.0,1,0.0,0,0,0,0,0,0.3
3866,26.5,27.577164466275352,1,0.0,0,0,0,0,0,0.3
3867,63.0,43.13930922024598,1,0.0,1,0,0,0,0,0.4
3868,35.0,39.59797974644666,1,0.0,0,0,0,0,0,0.3
3869,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3870,19.5,36.04758759513001,1,1.0,1,1,1,0,0,0.9
3871,25.5,26.221810260417442,1,0.0,1,1,0,0,0,0.5
3872,52.5,23.33452377915607,1,0.0,0,0,0,0,0,0.3
3873,23.0,10.663020210053059,1,0.0,1,1,1,0,0,0.6
3874,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3875,23.0,,1,0.0,0,0,0,0,0,0.2
3876,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3877,4.0,,1,0.0,0,0,0,0,0,0.2
3878,3.0,,1,0.0,0,0,0,0,0,0.2
3879,18.0,12.727922061357857,1,0.0,0,0,0,0,0,0.3
3880,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3881,38.0,22.188585654190156,1,0.0,1,0,0,0,0,0.4
3882,13.0,,1,0.0,0,0,0,0,0,0.2
3883,35.0,34.85398112124352,1,0.0,1,1,1,0,0,0.6
3884,33.0,12.780193008453876,1,0.0,1,1,0,0,0,0.5
3885,21.0,20.132891827388665,1,0.0,1,0,0,0,0,0.4
3886,25.0,14.329456840136451,1,0.0,1,1,0,0,0,0.5
3887,7.0,,1,0.0,0,0,0,0,0,0.2
3888,14.0,,1,0.0,0,0,0,0,0,0.2
3889,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3890,6.0,,1,0.0,0,0,0,0,0,0.2
3891,16.0,,1,0.0,0,0,0,0,0,0.2
3892,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3893,36.0,42.15843134336634,1,0.0,1,0,0,0,0,0.4
3894,49.0,34.55912807542073,1,0.0,1,0,0,0,0,0.4
3895,23.0,28.2842712474619,1,0.0,0,0,0,0,0,0.3
3896,23.0,,1,0.0,0,0,0,0,0,0.2
3897,35.0,21.197484127446195,1,0.0,1,0,0,0,0,0.4
3898,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3899,30.5,33.23401871576773,1,0.0,0,0,0,0,0,0.3
3900,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3901,42.5,35.35887441647429,1,0.0,1,1,0,0,0,0.5
3902,53.0,40.55757224818402,1,0.0,1,1,0,0,0,0.5
3903,9.5,7.7781745930520225,1,0.0,0,0,0,0,0,0.3
3904,13.0,,1,0.0,0,0,0,0,0,0.2
3905,11.0,12.727922061357857,1,0.0,0,0,0,0,0,0.3
3906,21.0,47.261682859020866,1,0.0,1,1,0,0,0,0.5
3907,39.0,8.48528137423857,1,0.0,0,0,0,0,0,0.3
3908,18.0,27.079512551004314,1,0.0,1,1,1,0,0,0.6
3909,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3910,27.0,7.211102550927978,1,0.0,1,1,1,0,0,0.6
3911,43.0,48.569537778323564,1,0.0,1,0,0,0,0,0.4
3912,25.5,20.04993765576342,1,0.0,1,1,0,0,0,0.5
3913,31.5,10.606601717798213,1,0.0,0,0,0,0,0,0.3
3914,30.0,37.242448899072144,1,0.0,1,0,0,0,0,0.4
3915,28.0,31.11269837220809,1,0.0,0,0,0,0,0,0.3
3916,22.5,62.08620159561566,1,0.0,1,1,1,1,0,0.9
3917,13.0,22.485180304665857,1,0.0,1,1,0,0,0,0.5
3918,13.0,,1,0.0,0,0,0,0,0,0.2
3919,48.0,26.286878856189833,1,0.0,1,0,0,0,0,0.4
3920,8.0,20.21880312976018,1,0.0,1,1,1,0,0,0.6
3921,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3922,10.0,7.071067811865475,1,0.0,0,0,0,0,0,0.3
3923,10.0,,1,0.0,0,0,0,0,0,0.2
3924,6.5,3.5355339059327373,1,0.0,0,0,0,0,0,0.3
3925,25.0,,1,0.0,0,0,0,0,0,0.2
3926,21.0,,1,0.0,0,0,0,0,0,0.2
3927,24.0,16.97056274847714,1,0.0,0,0,0,0,0,0.3
3928,10.0,,1,0.0,0,0,0,0,0,0.2
3929,26.5,78.62024457569983,1,0.0,1,1,1,1,0,0.9
3930,12.5,17.67766952966369,2,0.0,0,0,0,0,0,0.3
3931,34.0,21.77919496522618,1,0.0,1,0,0,0,0,0.4
3932,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3933,22.0,28.8704000665041,1,0.0,1,1,1,0,0,0.6
3934,17.0,,1,0.0,0,0,0,0,0,0.2
3935,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3936,8.5,3.5355339059327373,1,0.0,0,0,0,0,0,0.3
3937,19.5,62.76031503153201,1,1.0,1,1,1,0,0,0.9
3938,31.5,109.69039220851178,1,0.0,1,1,1,1,0,0.9
3939,29.5,27.577164466275352,1,0.0,0,0,0,0,0,0.3
3940,28.0,0.0,1,0.0,0,0,0,0,0,0.3
3941,24.0,35.10460558578224,1,0.0,1,0,0,0,0,0.4
3942,23.0,57.087651904768336,1,0.0,1,0,0,0,0,0.4
3943,12.0,39.62743157628732,1,0.0,1,0,0,0,0,0.4
3944,14.0,,1,0.0,0,0,0,0,0,0.2
3945,16.0,19.309046732407214,2,0.0,1,1,1,1,0,0.9
3946,40.5,43.1335136523794,1,0.0,0,0,0,0,0,0.3
3947,18.0,2.8284271247461903,1,0.0,0,0,0,0,0,0.3
3948,6.5,7.7781745930520225,1,0.0,0,0,0,0,0,0.3
3949,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3950,34.0,8.48528137423857,1,0.0,0,0,0,0,0,0.3
3951,13.0,60.500688701314246,1,0.0,1,0,0,0,0,0.4
3952,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3953,9.0,7.071067811865475,1,0.0,0,0,0,0,0,0.3
3954,18.0,40.46809442840948,1,0.0,1,1,0,0,0,0.5
3955,36.5,3.5355339059327373,1,0.0,0,0,0,0,0,0.3
3956,38.0,12.489995996796797,1,0.0,1,0,0,0,0,0.4
3957,8.5,9.192388155425117,1,0.0,0,0,0,0,0,0.3
3958,7.0,,1,0.0,0,0,0,0,0,0.2
3959,26.0,19.79898987322333,1,0.0,0,0,0,0,0,0.3
3960,34.0,17.137677789012137,1,0.0,1,1,1,0,0,0.6
3961,22.5,20.506096654409877,1,0.0,0,0,0,0,0,0.3
3962,16.0,,1,0.0,0,0,0,0,0,0.2
3963,34.5,4.949747468305833,1,0.0,0,0,0,0,0,0.3
3964,24.0,,1,0.0,0,0,0,0,0,0.2
3965,29.5,13.241349377360802,1,0.0,1,1,0,0,0,0.5
3966,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3967,41.0,37.06300941190106,1,0.0,1,1,0,0,0,0.5
3968,29.0,,1,0.0,0,0,0,0,0,0.2
3969,34.0,12.288205727444508,1,0.0,1,0,0,0,0,0.4
3970,0.0,,2,0.0,0,0,0,0,0,0.2
3971,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3972,8.5,98.62401547580299,1,0.0,1,1,1,1,0,0.9
3973,15.0,34.81809874188997,1,0.0,1,1,1,0,0,0.6
3974,58.0,53.594153910042586,1,0.0,1,0,0,0,0,0.4
3975,37.0,33.17127271199182,1,0.0,1,0,0,0,0,0.4
3976,14.0,49.44019956809776,1,0.0,1,0,0,0,0,0.4
3977,51.5,24.748737341529164,1,0.0,0,0,0,0,0,0.3
3978,25.5,62.21563882405866,2,1.0,1,1,1,0,0,0.9
3979,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3980,28.0,42.571508469084506,1,0.0,1,0,0,0,0,0.4
3981,5.0,24.00694344004112,1,0.0,1,0,0,0,0,0.4
3982,27.5,30.405591591021544,1,0.0,0,0,0,0,0,0.3
3983,44.0,43.726422218150894,1,0.0,1,1,0,0,0,0.5
3984,18.0,18.384776310850235,1,0.0,0,0,0,0,0,0.3
3985,10.5,6.3639610306789285,1,0.0,0,0,0,0,0,0.3
3986,27.0,24.041630560342618,1,0.0,0,0,0,0,0,0.3
3987,16.0,24.826061575153908,1,0.0,1,0,0,0,0,0.4
3988,10.0,,1,0.0,0,0,0,0,0,0.2
3989,24.0,9.018499505645789,1,0.0,1,0,0,0,0,0.4
3990,0.0,0.0,1,0.0,0,0,0,0,0,0.1
3991,8.0,,1,0.0,0,0,0,0,0,0.2
3992,34.0,1.5275252316519465,1,0.0,1,0,0,0,0,0.4
3993,14.0,16.97056274847714,1,0.0,0,0,0,0,0,0.3
3994,45.0,31.11269837220809,1,0.0,0,0,0,0,0,0.3
3995,40.0,41.32795663954365,1,0.0,1,0,0,0,0,0.4
3996,24.5,2.1213203435596424,1,0.0,0,0,0,0,0,0.3
3997,14.0,35.220732530712645,1,0.0,1,1,1,0,0,0.6
3998,46.0,22.627416997969522,1,0.0,0,0,0,0,0,0.3
3999,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4000,29.0,9.899494936611665,1,0.0,0,0,0,0,0,0.3
4001,30.0,,1,0.0,0,0,0,0,0,0.2
4002,31.0,24.879710609249457,1,0.0,1,0,0,0,0,0.4
4003,22.0,48.387326164330815,1,0.0,1,0,0,0,0,0.4
4004,38.0,40.27033647736259,1,0.0,1,1,1,0,0,0.6
4005,27.0,25.455844122715714,1,0.0,0,0,0,0,0,0.3
4006,40.0,10.066445913694333,1,0.0,1,0,0,0,0,0.4
4007,26.0,43.03002827483772,1,0.0,1,1,0,0,0,0.5
4008,12.0,,1,0.0,0,0,0,0,0,0.2
4009,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4010,25.5,21.920310216782973,1,0.0,0,0,0,0,0,0.3
4011,12.0,34.93326972004386,1,0.0,1,0,0,0,0,0.4
4012,23.5,18.47585296697132,1,1.0,1,1,1,0,0,0.9
4013,18.0,,1,0.0,0,0,0,0,0,0.2
4014,36.0,,1,0.0,0,0,0,0,0,0.2
4015,25.0,13.773162309360911,1,0.0,1,1,1,0,0,0.6
4016,15.0,43.02905994790032,1,0.0,1,1,1,0,0,0.6
4017,18.0,24.66779276708802,1,0.0,1,1,1,0,0,0.6
4018,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4019,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4020,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4021,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4022,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4023,20.0,,1,0.0,0,0,0,0,0,0.2
4024,20.0,24.336187047275914,1,0.0,1,1,0,0,0,0.5
4025,31.0,,1,0.0,0,0,0,0,0,0.2
4026,24.0,,1,0.0,0,0,0,0,0,0.2
4027,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4028,56.0,47.57099956906519,1,0.0,1,0,0,0,0,0.4
4029,18.0,,1,0.0,0,0,0,0,0,0.2
4030,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4031,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4032,9.0,26.501572280401277,1,0.0,1,0,0,0,0,0.4
4033,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4034,27.0,,1,0.0,0,0,0,0,0,0.2
4035,10.0,35.1894870664521,1,0.0,1,1,1,0,0,0.6
4036,38.0,11.50362261782493,1,0.0,1,0,0,0,0,0.4
4037,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4038,17.0,,1,0.0,0,0,0,0,0,0.2
4039,44.0,53.46338310781813,1,0.0,1,0,0,0,0,0.4
4040,17.0,5.656854249492381,1,0.0,0,0,0,0,0,0.3
4041,26.5,6.3639610306789285,1,0.0,0,0,0,0,0,0.3
4042,1.0,,1,0.0,0,0,0,0,0,0.2
4043,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4044,38.0,,1,0.0,0,0,0,0,0,0.2
4045,1.0,,2,0.0,0,0,0,0,0,0.2
4046,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4047,34.0,49.29503017546495,1,0.0,1,1,0,0,0,0.5
4048,11.5,12.020815280171309,1,0.0,0,0,0,0,0,0.3
4049,29.0,28.2842712474619,1,0.0,0,0,0,0,0,0.3
4050,19.0,,1,0.0,0,0,0,0,0,0.2
4051,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4052,27.0,26.630809225406576,2,0.0,1,1,1,0,0,0.6
4053,39.0,31.02504748471098,1,1.0,1,1,1,0,0,0.9
4054,15.0,24.00694344004112,1,0.0,1,0,0,0,0,0.4
4055,55.0,32.078029864690876,1,0.0,1,0,0,0,0,0.4
4056,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4057,35.5,28.991378028648448,1,0.0,0,0,0,0,0,0.3
4058,1.0,,2,0.0,0,0,0,0,0,0.2
4059,18.5,24.748737341529164,1,0.0,0,0,0,0,0,0.3
4060,12.0,,1,0.0,0,0,0,0,0,0.2
4061,7.0,,1,0.0,0,0,0,0,0,0.2
4062,57.0,21.455380055672126,1,0.0,1,0,0,0,0,0.4
4063,21.0,26.873779042032773,1,0.0,1,1,1,0,0,0.6
4064,2.0,,1,0.0,0,0,0,0,0,0.2
4065,5.0,,1,0.0,0,0,0,0,0,0.2
4066,33.0,2.8284271247461903,1,0.0,0,0,0,0,0,0.3
4067,55.0,29.484459183327974,1,0.0,1,0,0,0,0,0.4
4068,5.0,0.0,1,0.0,0,0,0,0,0,0.3
4069,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4070,28.0,,1,0.0,0,0,0,0,0,0.2
4071,32.5,20.506096654409877,1,0.0,0,0,0,0,0,0.3
4072,44.0,11.313708498984761,1,0.0,0,0,0,0,0,0.3
4073,41.0,,1,0.0,0,0,0,0,0,0.2
4074,22.0,,1,0.0,0,0,0,0,0,0.2
4075,7.0,,1,0.0,0,0,0,0,0,0.2
4076,44.0,38.95895275799903,1,0.0,1,1,1,0,0,0.6
4077,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4078,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4079,4.0,,1,0.0,0,0,0,0,0,0.2
4080,26.0,40.480859674666,1,0.0,1,1,1,0,0,0.6
4081,38.5,23.33452377915607,1,0.0,0,0,0,0,0,0.3
4082,20.0,27.318491905667123,1,0.0,1,1,1,0,0,0.6
4083,32.5,36.062445840513924,1,0.0,0,0,0,0,0,0.3
4084,36.5,22.810816147900834,1,0.0,1,1,0,0,0,0.5
4085,6.5,4.949747468305833,1,0.0,0,0,0,0,0,0.3
4086,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4087,2.0,,1,0.0,0,0,0,0,0,0.2
4088,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4089,25.0,26.6020049369717,1,0.0,1,1,0,0,0,0.5
4090,50.0,22.300971578236975,1,0.0,1,0,0,0,0,0.4
4091,34.0,41.012193308819754,1,0.0,0,0,0,0,0,0.3
4092,29.0,48.01388688008224,1,0.0,1,0,0,0,0,0.4
4093,27.0,,1,0.0,0,0,0,0,0,0.2
4094,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4095,21.0,,1,0.0,0,0,0,0,0,0.2
4096,36.0,22.113344387495978,1,0.0,1,0,0,0,0,0.4
4097,12.5,9.192388155425117,1,0.0,0,0,0,0,0,0.3
4098,1.0,,1,0.0,0,0,0,0,0,0.2
4099,30.0,,1,0.0,0,0,0,0,0,0.2
4100,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4101,16.0,21.213203435596427,1,0.0,0,0,0,0,0,0.3
4102,54.0,36.16628264005025,1,0.0,1,0,0,0,0,0.4
4103,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4104,21.5,14.849242404917497,1,0.0,0,0,0,0,0,0.3
4105,8.0,,1,0.0,0,0,0,0,0,0.2
4106,4.0,,1,0.0,0,0,0,0,0,0.2
4107,23.5,14.849242404917497,1,0.0,0,0,0,0,0,0.3
4108,41.0,30.13856886670854,1,0.0,1,0,0,0,0,0.4
4109,39.0,44.992591982829055,1,0.0,1,0,0,0,0,0.4
4110,25.0,12.668859459319927,1,0.0,1,1,1,0,0,0.6
4111,6.0,,1,0.0,0,0,0,0,0,0.2
4112,13.5,7.7781745930520225,1,0.0,0,0,0,0,0,0.3
4113,18.0,44.00340895885226,1,0.0,1,1,1,0,0,0.6
4114,52.0,31.64385143014885,1,0.0,1,0,0,0,0,0.4
4115,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4116,6.5,7.7781745930520225,1,0.0,0,0,0,0,0,0.3
4117,40.0,22.27853974867593,1,0.0,1,0,0,0,0,0.4
4118,7.5,2.1213203435596424,1,0.0,0,0,0,0,0,0.3
4119,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4120,14.0,,1,0.0,0,0,0,0,0,0.2
4121,45.5,27.42869543622761,1,0.0,1,1,0,0,0,0.5
4122,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4123,9.0,,1,0.0,0,0,0,0,0,0.2
4124,27.0,25.715753926338618,1,0.0,1,1,1,0,0,0.6
4125,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4126,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4127,5.5,7.7781745930520225,2,0.0,0,0,0,0,0,0.3
4128,9.0,,1,0.0,0,0,0,0,0,0.2
4129,36.0,13.352902306240392,1,0.0,1,1,1,0,0,0.6
4130,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4131,31.0,25.81343319539912,1,0.0,1,0,0,0,0,0.4
4132,5.0,,1,0.0,0,0,0,0,0,0.2
4133,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4134,18.0,25.455844122715714,2,0.0,0,0,0,0,0,0.3
4135,47.0,20.743673734418405,1,0.0,1,1,1,0,0,0.6
4136,13.0,,1,0.0,0,0,0,0,0,0.2
4137,28.0,,1,0.0,0,0,0,0,0,0.2
4138,28.0,,1,0.0,0,0,0,0,0,0.2
4139,23.5,31.81980515339464,2,0.0,0,0,0,0,0,0.3
4140,12.0,,1,0.0,0,0,0,0,0,0.2
4141,19.0,,1,0.0,0,0,0,0,0,0.2
4142,16.0,,1,0.0,0,0,0,0,0,0.2
4143,21.0,,1,0.0,0,0,0,0,0,0.2
4144,32.0,47.03190406521939,1,0.0,1,0,0,0,0,0.4
4145,11.0,0.0,1,0.0,0,0,0,0,0,0.3
4146,27.0,43.15476026272575,1,0.0,1,0,0,0,0,0.4
4147,26.0,,1,0.0,0,0,0,0,0,0.2
4148,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4149,24.0,,1,0.0,0,0,0,0,0,0.2
4150,19.5,21.920310216782973,1,0.0,0,0,0,0,0,0.3
4151,20.0,39.50569579187285,1,0.0,1,1,1,0,0,0.6
4152,0.0,,2,0.0,0,0,0,0,0,0.2
4153,15.0,,1,0.0,0,0,0,0,0,0.2
4154,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4155,21.0,28.728615235220325,1,0.0,1,0,0,0,0,0.4
4156,36.0,13.650396819628847,1,0.0,1,0,0,0,0,0.4
4157,12.0,,1,0.0,0,0,0,0,0,0.2
4158,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4159,14.0,16.97056274847714,1,0.0,0,0,0,0,0,0.3
4160,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4161,12.0,23.811761799581316,1,0.0,1,0,0,0,0,0.4
4162,20.0,20.0074985942771,1,0.0,1,1,1,0,0,0.6
4163,30.0,11.269427669584644,1,0.0,1,0,0,0,0,0.4
4164,23.5,17.67766952966369,1,0.0,0,0,0,0,0,0.3
4165,33.0,14.177446878757825,1,0.0,1,0,0,0,0,0.4
4166,23.0,47.83617877715569,1,0.0,1,1,1,0,0,0.6
4167,2.0,,1,0.0,0,0,0,0,0,0.2
4168,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4169,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4170,27.0,22.627416997969522,1,0.0,0,0,0,0,0,0.3
4171,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4172,10.0,4.242640687119285,1,0.0,0,0,0,0,0,0.3
4173,27.0,,1,0.0,0,0,0,0,0,0.2
4174,7.0,5.656854249492381,1,0.0,0,0,0,0,0,0.3
4175,31.0,,1,0.0,0,0,0,0,0,0.2
4176,43.0,24.06241883103193,1,0.0,1,0,0,0,0,0.4
4177,48.0,43.43193909248508,1,0.0,1,0,0,0,0,0.4
4178,4.0,1.4142135623730951,1,0.0,0,0,0,0,0,0.3
4179,23.5,14.849242404917497,1,0.0,0,0,0,0,0,0.3
4180,36.0,27.0,1,0.0,1,0,0,0,0,0.4
4181,18.0,19.79898987322333,1,0.0,0,0,0,0,0,0.3
4182,22.0,29.698484809834994,2,0.0,0,0,0,0,0,0.3
4183,24.0,8.34865258589672,1,0.0,1,1,1,0,0,0.6
4184,37.5,45.88754369833568,1,0.0,1,1,0,0,0,0.5
4185,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4186,21.0,,1,0.0,0,0,0,0,0,0.2
4187,29.0,28.583211855912904,1,0.0,1,0,0,0,0,0.4
4188,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4189,53.0,21.361959960016154,1,0.0,1,0,0,0,0,0.4
4190,4.0,,1,0.0,0,0,0,0,0,0.2
4191,34.0,16.97056274847714,1,0.0,0,0,0,0,0,0.3
4192,44.0,59.095967149487734,2,0.0,1,0,0,0,0,0.4
4193,18.0,,1,0.0,0,0,0,0,0,0.2
4194,29.5,2.1213203435596424,1,0.0,0,0,0,0,0,0.3
4195,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4196,26.0,,1,0.0,0,0,0,0,0,0.2
4197,4.0,,1,0.0,0,0,0,0,0,0.2
4198,15.0,7.071067811865475,1,0.0,0,0,0,0,0,0.3
4199,1.0,,2,0.0,0,0,0,0,0,0.2
4200,42.0,,1,0.0,0,0,0,0,0,0.2
4201,14.0,50.26927491022722,1,0.0,1,0,0,0,0,0.4
4202,4.0,,1,0.0,0,0,0,0,0,0.2
4203,25.0,,1,0.0,0,0,0,0,0,0.2
4204,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4205,13.0,64.40704819461033,1,0.0,1,1,1,1,0,0.9
4206,13.0,12.727922061357857,1,0.0,0,0,0,0,0,0.3
4207,1.0,,1,0.0,0,0,0,0,0,0.2
4208,62.0,56.074355398286414,2,0.0,1,0,0,0,0,0.4
4209,16.0,35.156791662493895,1,0.0,1,0,0,0,0,0.4
4210,34.0,25.455844122715714,1,0.0,0,0,0,0,0,0.3
4211,25.0,,1,0.0,0,0,0,0,0,0.2
4212,19.0,17.80649961591072,1,0.0,1,1,1,1,0,0.9
4213,3.5,2.1213203435596424,1,0.0,0,0,0,0,0,0.3
4214,14.0,,1,0.0,0,0,0,0,0,0.2
4215,30.0,,1,0.0,0,0,0,0,0,0.2
4216,44.0,18.384776310850235,1,0.0,0,0,0,0,0,0.3
4217,10.5,12.020815280171309,1,0.0,0,0,0,0,0,0.3
4218,2.0,,1,0.0,0,0,0,0,0,0.2
4219,24.0,27.898028604186354,1,0.0,1,1,1,0,0,0.6
4220,32.5,40.30508652763321,1,0.0,0,0,0,0,0,0.3
4221,21.0,5.656854249492381,1,0.0,0,0,0,0,0,0.3
4222,38.5,4.949747468305833,1,0.0,0,0,0,0,0,0.3
4223,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4224,19.0,0.0,1,0.0,0,0,0,0,0,0.3
4225,22.5,16.263455967290593,1,0.0,0,0,0,0,0,0.3
4226,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4227,37.0,,1,0.0,0,0,0,0,0,0.2
4228,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4229,44.0,22.27105745132009,1,0.0,1,0,0,0,0,0.4
4230,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4231,47.0,40.406682615626835,1,0.0,1,1,1,0,0,0.6
4232,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4233,10.0,37.66696165076233,2,0.0,1,1,1,0,0,0.6
4234,29.0,13.796134724383252,1,0.0,1,0,0,0,0,0.4
4235,11.5,13.435028842544403,1,0.0,0,0,0,0,0,0.3
4236,15.0,,1,0.0,0,0,0,0,0,0.2
4237,6.0,44.66318394382559,2,0.0,1,1,1,0,0,0.6
4238,30.0,21.361959960016154,1,0.0,1,0,0,0,0,0.4
4239,24.5,6.3639610306789285,1,0.0,0,0,0,0,0,0.3
4240,14.0,32.782617345172426,1,0.0,1,1,1,0,0,0.6
4241,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4242,5.0,,1,0.0,0,0,0,0,0,0.2
4243,18.0,,1,0.0,0,0,0,0,0,0.2
4244,7.5,9.192388155425117,2,0.0,0,0,0,0,0,0.3
4245,35.0,15.290519938837921,1,0.0,1,1,1,0,0,0.6
4246,7.0,,1,0.0,0,0,0,0,0,0.2
4247,38.0,,1,0.0,0,0,0,0,0,0.2
4248,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4249,7.0,36.43212867785796,1,0.0,1,1,1,0,0,0.6
4250,40.5,34.64823227814083,1,0.0,0,0,0,0,0,0.3
4251,53.0,19.924858845171276,1,0.0,1,0,0,0,0,0.4
4252,19.0,,1,0.0,0,0,0,0,0,0.2
4253,26.0,,1,0.0,0,0,0,0,0,0.2
4254,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4255,35.0,31.0,1,0.0,1,0,0,0,0,0.4
4256,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4257,30.5,38.55191305240247,1,0.0,1,1,0,0,0,0.5
4258,31.0,23.643180835073778,1,0.0,1,0,0,0,0,0.4
4259,42.0,23.18404623873926,1,0.0,1,1,1,0,0,0.6
4260,16.5,2.1213203435596424,1,0.0,0,0,0,0,0,0.3
4261,25.5,21.641010450839243,1,0.0,1,1,0,0,0,0.5
4262,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4263,28.0,,1,0.0,0,0,0,0,0,0.2
4264,24.0,49.13586605864735,1,0.0,1,0,0,0,0,0.4
4265,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4266,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4267,42.5,37.476659402887016,1,0.0,0,0,0,0,0,0.3
4268,19.0,,1,0.0,0,0,0,0,0,0.2
4269,31.5,17.67766952966369,1,0.0,0,0,0,0,0,0.3
4270,23.0,,1,0.0,0,0,0,0,0,0.2
4271,34.0,,1,0.0,0,0,0,0,0,0.2
4272,31.0,33.94112549695428,1,0.0,0,0,0,0,0,0.3
4273,37.0,84.8998359412852,1,0.0,1,1,1,1,0,0.9
4274,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4275,37.0,42.45939236494088,1,0.0,1,1,1,0,0,0.6
4276,28.0,101.2407844130587,1,1.0,1,1,1,0,0,0.9
4277,17.0,,1,0.0,0,0,0,0,0,0.2
4278,38.5,38.927282634847934,1,0.0,1,1,0,0,0,0.5
4279,30.0,38.18376618407356,1,0.0,0,0,0,0,0,0.3
4280,29.5,7.7781745930520225,1,0.0,0,0,0,0,0,0.3
4281,28.0,,1,0.0,0,0,0,0,0,0.2
4282,34.5,16.152915113584502,1,0.0,1,1,0,0,0,0.5
4283,17.0,,1,0.0,0,0,0,0,0,0.2
4284,4.0,,1,0.0,0,0,0,0,0,0.2
4285,25.0,39.576929306520654,1,0.0,1,0,0,0,0,0.4
4286,44.0,57.57024694521757,1,0.0,1,0,0,0,0,0.4
4287,0.0,0.0,1,0.0,0,0,0,0,0,0.1
4288,47.0,30.181396035748026,1,0.0,1,1,0,0,0,0.5
4289,22.5,31.81980515339464,2,0.0,0,0,0,0,0,0.3
4290,57.0,32.14031735997639,1,0.0,1,0,0,0,0,0.4
4291,55.0,42.72001872658766,1,0.0,1,0,0,0,0,0.4
